APA number,ACC number,ACC Name,Address,Suburb / Town,From,To,Latitude,Longitude
886,798,AUSTRALIAN CLINICAL LABS,PATH RM VICTORIA ROAD M/C 16 VICTORIA RD,CLARE SA 5453,01/07/2010,30/06/2027,-33.83653,138.61225
886,799,AUSTRALIAN CLINICAL LABS,THE SOUTHERN CLINIC 1140 SOUTH RD,CLOVELLY PARK SA 5042,01/07/2010,30/06/2027,-34.99466,138.57458
886,803,AUSTRALIAN CLINICAL LABS,TRINITY MEDICAL CENTRE RM 3 31 BAGSTER RD,SALISBURY NORTH SA 5108,01/07/2010,30/06/2027,-34.75386,138.63201
886,825,AUSTRALIAN CLINICAL LABS,EDEN RISE CLINIC 2 RIDGEMONT DR,BERWICK VIC 3806,01/07/2010,30/06/2027,-38.06352,145.34
886,833,AUSTRALIAN CLINICAL LABS,PATH RM VIEWPOINT MED CTR 7 VIEWPOINT AVE,CHIRNSIDE PARK VIC 3116,01/07/2010,30/06/2027,-37.75533,145.31374
886,843,AUSTRALIAN CLINICAL LABS,CAMPBELLTOWN PRIVATE HOSP SE G7 42 PARKSIDE CRES,CAMPBELLTOWN NSW 2560,01/07/2010,30/06/2027,-34.07557,150.80497
886,858,AUSTRALIAN CLINICAL LABS,LIVERPOOL DRS M/C SH 2 147 NORTHUMBERLAND ST,LIVERPOOL NSW 2170,01/07/2010,30/06/2027,-33.92108,150.92241
886,879,AUSTRALIAN CLINICAL LABS,PATH RM SALISBURY MED CLNC 16 JOHN ST,SALISBURY SA 5108,30/07/2010,29/07/2027,-34.76249,138.64386
886,888,AUSTRALIAN CLINICAL LABS,MEDCENTRAL AT CASUARINA SHOP 23A 54 BRADSHAW TCE,CASUARINA NT 810,01/07/2010,30/06/2027,-12.37152,130.88241
886,893,AUSTRALIAN CLINICAL LABS,PATH RM BURNLEY ST MED CTR 307 BURNLEY ST,RICHMOND VIC 3121,19/07/2010,18/07/2027,-37.82412,145.00779
886,910,AUSTRALIAN CLINICAL LABS,MODERN MEDICAL 1-9 MAREEBA WAY,CRAIGIEBURN VIC 3064,18/08/2010,17/08/2027,-37.58307,144.91981
886,911,AUSTRALIAN CLINICAL LABS,PATH RM SHEEHANS MED CTR 81 CANTERBURY RD,BLACKBURN VIC 3130,18/08/2010,17/08/2027,-37.83101,145.14419
886,915,AUSTRALIAN CLINICAL LABS,PATH RM YARRAVILLE VILL FAM 93-95 ANDERSON ST,YARRAVILLE VIC 3013,18/08/2010,17/08/2027,-37.81648,144.88811
886,916,AUSTRALIAN CLINICAL LABS,45 STATION ST,YEA VIC 3717,18/08/2010,17/08/2027,-37.21356,145.4308
886,922,AUSTRALIAN CLINICAL LABS,PATH 1 MCLAREN VALE F/P 137 MAIN RD,MCLAREN VALE SA 5171,23/08/2010,22/08/2027,-35.21879,138.5429
886,959,AUSTRALIAN CLINICAL LABS,PATHOLOGY ROOM SE A2 24 LEXINGTON DR,BELLA VISTA NSW 2153,17/11/2010,16/11/2027,-33.73425,150.94522
886,1001,AUSTRALIAN CLINICAL LABS,GREEN VALLEY MED CTR SH 7 170-172 GREEN VALLEY RD,GREEN VALLEY NSW 2168,25/01/2011,24/01/2028,-33.90314,150.86914
886,1007,AUSTRALIAN CLINICAL LABS,79 LUCAN ST,BENDIGO VIC 3550,15/02/2011,07/02/2027,-36.74899,144.28514
886,1009,AUSTRALIAN CLINICAL LABS,ROOMS 1 & 3 1168 MAIN RD,ELTHAM VIC 3095,11/02/2011,10/02/2027,-37.70586,145.15273
886,1057,AUSTRALIAN CLINICAL LABS,PATH SE HEALTHPLUS M/C U 28 26 BELGRAVE ST,KOGARAH NSW 2217,28/02/2011,27/02/2027,-33.96553,151.13444
886,1061,AUSTRALIAN CLINICAL LABS,PATH RM 1 & 2 WESTGATE M/C 381 SAYERS RD,HOPPERS CROSSING VIC 3029,28/02/2011,27/02/2027,-37.85101,144.70585
886,1063,AUSTRALIAN CLINICAL LABS,PATHOLOGY SUITE SE 4 16 HILLS ST,GOSFORD NSW 2250,28/02/2011,27/02/2027,-33.41993,151.34415
886,1068,AUSTRALIAN CLINICAL LABS,PATH SE DURAL FAM MED PRAC U 3 & 4 286 NEW LINE RD,DURAL NSW 2158,28/02/2011,27/02/2027,-33.69637,151.03108
886,1073,AUSTRALIAN CLINICAL LABS,PATH ROOM 9 RAILWAY ST,COWRA NSW 2794,28/02/2011,27/02/2027,-33.83628,148.69472
886,1077,AUSTRALIAN CLINICAL LABS,PATH RM NORTH ROAD MEDICAL 409 NORTH RD,CAULFIELD SOUTH VIC 3162,28/02/2011,27/02/2027,-37.90284,145.0342
886,1079,AUSTRALIAN CLINICAL LABS,PATH RM 64 GASKILL ST,CANOWINDRA NSW 2804,28/02/2011,27/02/2027,-33.56294,148.66028
886,1080,AUSTRALIAN CLINICAL LABS,BRUNSWICK PRIV HOSP 82 MORELAND RD,BRUNSWICK VIC 3056,28/02/2011,27/02/2027,-37.75648,144.97171
886,1096,AUSTRALIAN CLINICAL LABS,PATH RM THE CLINIC ALTONA 55 BLYTH ST,ALTONA VIC 3018,28/02/2011,27/02/2027,-37.86799,144.82946
886,1147,AUSTRALIAN CLINICAL LABS,PATH RM UNION MED CTR 471 SPRINGVALE RD,SPRINGVALE VIC 3171,31/05/2011,30/05/2027,-37.96153,145.15109
886,1149,AUSTRALIAN CLINICAL LABS,MACQUARIE FIELDS WOMENS CLC 2 DALE LANE,MACQUARIE FIELDS NSW 2564,10/06/2011,09/06/2027,-33.99047,150.88356
886,1152,AUSTRALIAN CLINICAL LABS,BOWRAL STREET MED PRACTICE SE 1 70 BOWRAL ST,BOWRAL NSW 2576,20/06/2011,19/06/2027,-34.48266,150.41842
886,1158,AUSTRALIAN CLINICAL LABS,BULLEEN MEDICAL CENTRE SE 5 193-195 THOMPSONS RD,BULLEEN VIC 3105,06/07/2011,05/07/2027,-37.7707,145.09851
886,1160,AUSTRALIAN CLINICAL LABS,PATH RM BRENTWOOD PARK F/P 37 BEMERSYDE DR,BERWICK VIC 3806,06/07/2011,05/07/2027,-38.05138,145.34706
886,1163,AUSTRALIAN CLINICAL LABS,PATH RM JAMIESON MED/C SH 2 70-80 HOPKINS HWY,WARRNAMBOOL VIC 3280,07/07/2011,06/07/2027,-38.34222,142.51314
886,1168,AUSTRALIAN CLINICAL LABS,AREA A PATH ROOM KNOX P/H 262 MOUNTAIN HWY,WANTIRNA VIC 3152,12/07/2011,11/07/2027,-37.8489,145.2277
886,1176,AUSTRALIAN CLINICAL LABS,THE AUGUSTA WESTSIDE M/C 25 LOUDON RD,PORT AUGUSTA SA 5700,03/08/2011,02/08/2027,-32.4834,137.7577
886,1190,AUSTRALIAN CLINICAL LABS,HEALTH ON NEWTON 8 STRADBROKE RD,NEWTON SA 5074,01/09/2011,31/08/2027,-34.87658,138.69087
886,1216,AUSTRALIAN CLINICAL LABS,PTH RM TEMPLESTOWE DIST M/C 40 ANDERSON ST,TEMPLESTOWE VIC 3106,07/12/2011,06/12/2027,-37.75681,145.13077
886,1218,AUSTRALIAN CLINICAL LABS,KINGS PARK M/C PATH RM 1&2 40 GOURLAY RD,HILLSIDE VIC 3037,14/12/2011,13/12/2027,-37.70218,144.74147
886,1229,AUSTRALIAN CLINICAL LABS,PATHOLOGY SUITE 16 FERGUSON RD,SPRINGWOOD NSW 2777,25/01/2012,24/01/2028,-33.7008,150.5611
886,1231,AUSTRALIAN CLINICAL LABS,PATH SE THE TERRACE SHOP 6 40 PANMURE ST,ROUSE HILL NSW 2155,01/02/2012,31/01/2028,-33.68325,150.91708
886,1234,AUSTRALIAN CLINICAL LABS,DANDENONG SUPER CLINIC 56-58 STUD RD,DANDENONG VIC 3175,25/01/2012,24/01/2028,-37.97971,145.22218
886,1238,AUSTRALIAN CLINICAL LABS,PATH ROOM CAMBOURNE CLINIC 196A LIEBIG ST,WARRNAMBOOL VIC 3280,01/02/2012,31/01/2028,-38.38043,142.48649
886,1240,AUSTRALIAN CLINICAL LABS,PATH RM NORTHPARK PRIV HOSP 10 GREENHILLS RD,BUNDOORA VIC 3083,18/01/2012,17/01/2028,-37.6916,145.0616
886,1247,AUSTRALIAN CLINICAL LABS,PATH RM ENFIELD FAMILY MED SE 1 136 CORONATION PDE,CROYDON PARK NSW 2133,15/02/2012,14/02/2027,-33.89521,151.09038
886,1266,AUSTRALIAN CLINICAL LABS,PTH RM DR J LAHOOD'S SURG 30 BURWOOD RD,BELFIELD NSW 2191,29/03/2012,28/03/2027,-33.90358,151.08404
886,1280,AUSTRALIAN CLINICAL LABS,PTH RM STH MELB F/P TNY 102 L 1 111 CECIL ST,SOUTH MELBOURNE VIC 3205,14/05/2012,13/05/2027,-37.83077,144.95741
886,1284,AUSTRALIAN CLINICAL LABS,SUITE 3 L 1 70 PITT ST,SYDNEY NSW 2000,15/05/2012,14/05/2027,-33.8662,151.20899
886,1285,AUSTRALIAN CLINICAL LABS,PATH RM 1 Q1 MEDICAL 286-288 DERRIMUT RD,HOPPERS CROSSING VIC 3029,15/05/2012,14/05/2027,-37.86049,144.68644
886,1303,AUSTRALIAN CLINICAL LABS,P/RM SPRINGBANK M/C SHOP 2 382-396 WATERLOO CNR RD,BURTON SA 5110,02/07/2012,01/07/2027,-34.74369,138.61161
886,1333,AUSTRALIAN CLINICAL LABS,PATH RM LONG ST FAM MED 1 LONG ST,LEONGATHA VIC 3953,17/09/2012,16/09/2027,-38.47921,145.94968
886,1344,AUSTRALIAN CLINICAL LABS,PTH RM PORTLAND FAM MED CLC 156 PERCY ST,PORTLAND VIC 3305,03/10/2012,02/10/2027,-38.34066,141.60446
886,1366,AUSTRALIAN CLINICAL LABS,BLOOD CLCTN RM LADYWOOD CLC 184 LADYWOOD RD,MODBURY HEIGHTS SA 5092,09/01/2013,08/01/2028,-34.8089,138.68581
886,1371,AUSTRALIAN CLINICAL LABS,SALISBURY HEIGHTS SURGERY 15 THE GROVE WAY,SALISBURY HEIGHT SA 5109,01/02/2013,31/01/2028,-34.76735,138.67047
886,1372,AUSTRALIAN CLINICAL LABS,TREATMENT RM 2 L 1 1364 MALVERN RD,MALVERN VIC 3144,13/02/2013,12/02/2027,-37.85342,145.04141
886,1376,AUSTRALIAN CLINICAL LABS,PATH RM MORNINGTON FAM DRS 960 NEPEAN HWY,MORNINGTON VIC 3931,01/03/2013,28/02/2027,-38.23111,145.04411
886,1377,AUSTRALIAN CLINICAL LABS,COLL RM A MT PLEASANT HOSP 28 HOSPITAL RD,MOUNT PLEASANT SA 5235,22/02/2013,21/02/2027,-34.77324,139.05434
886,1392,AUSTRALIAN CLINICAL LABS,PATH RM GREENWITH FAM HLTH 222 TARGET HILL RD,GREENWITH SA 5125,01/05/2013,30/04/2027,-34.7705,138.70634
886,1393,AUSTRALIAN CLINICAL LABS,PATH RM GOLDEN GRV FAM HLTH L 1 205 THE GOLDEN WAY,GOLDEN GROVE SA 5125,01/05/2013,30/04/2027,-34.7918,138.69502
886,1398,AUSTRALIAN CLINICAL LABS,PATH RM 1 ST ALBANS MED CTR 258 MAIN RD E,ST ALBANS VIC 3021,20/05/2013,19/05/2027,-37.74477,144.80577
886,1400,AUSTRALIAN CLINICAL LABS,PATH RM THE ELMS FAM M/C SE 1 160-176 MAIN ST,BACCHUS MARSH VIC 3340,01/06/2013,31/05/2027,-37.67581,144.43859
886,1404,AUSTRALIAN CLINICAL LABS,ANGASTON MED CTR RM 5 46 MURRAY ST,ANGASTON SA 5353,12/06/2013,11/06/2027,-34.50077,139.04722
886,1406,AUSTRALIAN CLINICAL LABS,PATH RM PIER ST MED CTR RM 14 125 PIER ST,ALTONA VIC 3018,08/07/2013,07/07/2027,-37.86466,144.83081
886,1408,AUSTRALIAN CLINICAL LABS,WAVERLEY POLICE RD M/C 304 POLICE RD,NOBLE PARK NORTH VIC 3174,25/06/2013,24/06/2027,-37.93709,145.18638
886,1412,AUSTRALIAN CLINICAL LABS,LAKES DRIVE FAMILY PRACTICE RM 1 112 LAKES DR,GLENMORE PARK NSW 2745,01/07/2013,30/06/2027,-33.78436,150.67318
886,1416,AUSTRALIAN CLINICAL LABS,ROOM 8 SOUTH MED CTR 202-208 PATTON ST,BROKEN HILL NSW 2880,01/07/2013,30/06/2027,-31.97855,141.46236
886,1417,AUSTRALIAN CLINICAL LABS,PATHOLOGY AREA 28 WILLOUGHBY ST,RESERVOIR VIC 3073,05/07/2013,04/07/2027,-37.71711,144.99673
886,1418,AUSTRALIAN CLINICAL LABS,PATH RM CROYDON MED CTR 219 TORRENS RD,CROYDON SA 5008,03/07/2013,02/07/2027,-34.88817,138.56916
886,1422,AUSTRALIAN CLINICAL LABS,THE CLINIC WILLIAMSTOWN 107 FERGUSON ST,WILLIAMSTOWN VIC 3016,01/08/2013,31/07/2027,-37.85888,144.89544
886,1423,AUSTRALIAN CLINICAL LABS,PATH RM 6 ARMSTRONG ST M/C 50 ARMSTRONG ST,MIDDLE PARK VIC 3206,16/07/2013,15/07/2027,-37.85106,144.96346
886,1425,AUSTRALIAN CLINICAL LABS,GRANDVIEW FAMILY CLINIC 3 GRANDVIEW GR,COWES VIC 3922,02/08/2013,01/08/2027,-38.45696,145.23794
886,1432,AUSTRALIAN CLINICAL LABS,"UNITS 102, 110-112 14-16 LEXINGTON DR",BELLA VISTA NSW 2153,15/08/2013,14/08/2027,-33.73668,150.94629
886,1433,AUSTRALIAN CLINICAL LABS,ROOM 1 LITHGOW MED CLINIC 11 BRIDGE ST,LITHGOW NSW 2790,19/08/2013,18/08/2027,-33.4837,150.16116
886,1434,AUSTRALIAN CLINICAL LABS,CONSULT 1 PRIORITY MED CTR 71-73 MARION ST,HARRIS PARK NSW 2150,19/08/2013,18/08/2027,-33.82277,151.00976
886,1462,AUSTRALIAN CLINICAL LABS,SYDNEY SOUTH WEST PRIV HOSP 40 BIGGE ST,LIVERPOOL NSW 2170,23/10/2013,22/10/2027,-33.91715,150.92829
886,1470,AUSTRALIAN CLINICAL LABS,PATH RM CHRISTIES BEACH MC 100 BEACH RD,CHRISTIES BEACH SA 5165,11/11/2013,10/11/2027,-35.13936,138.48125
886,1479,AUSTRALIAN CLINICAL LABS,ELIZABETH STH SURG RM 1 100 PHILIP HWY,ELIZABETH SOUTH SA 5112,02/12/2013,01/12/2027,-34.73531,138.66104
886,1493,AUSTRALIAN CLINICAL LABS,20 UNION RD,LANGWARRIN VIC 3910,20/01/2014,19/01/2028,-38.1519,145.19596
886,1498,AUSTRALIAN CLINICAL LABS,PATH RM G 10-12 GREY ST,TRARALGON VIC 3844,03/03/2014,02/03/2027,-38.19351,146.54168
886,1499,AUSTRALIAN CLINICAL LABS,PATH RM B1 ELIZABETH F/H 16 PLAYFORD BVD,ELIZABETH SA 5112,08/01/2014,07/01/2028,-34.71705,138.67164
886,1514,AUSTRALIAN CLINICAL LABS,PATH RM CROYDON FAM PRAC 24-26 DORSET RD,CROYDON VIC 3136,11/03/2014,10/03/2027,-37.773,145.29423
886,1519,AUSTRALIAN CLINICAL LABS,PATH RM 5 TON-NU M/C 88 ALFRIEDA ST,ST ALBANS VIC 3021,01/04/2014,31/03/2027,-37.74069,144.80165
886,1520,AUSTRALIAN CLINICAL LABS,BROKEN HILL GP SUPER CLNC 235 THOMAS ST,BROKEN HILL NSW 2880,17/03/2014,16/03/2027,-31.94852,141.45562
886,1522,AUSTRALIAN CLINICAL LABS,CRAIGIEBURN CTRL MC SH D-02 340 CRAIGIEBURN RD,CRAIGIEBURN VIC 3064,01/04/2014,31/03/2027,-37.59408,144.91556
886,1529,AUSTRALIAN CLINICAL LABS,PATH RM EPPING MEDICAL GRP 2 MELBA ST,EPPING VIC 3076,01/04/2014,31/03/2027,-37.64272,145.02682
886,1530,AUSTRALIAN CLINICAL LABS,PATH RM & RM 7 VILLAGE M/C SHOP 4 3 BURONGA AVE,MOUNT GAMBIER SA 5290,01/04/2014,31/03/2027,-37.81147,140.78956
886,1532,AUSTRALIAN CLINICAL LABS,PARAFIELD GDNS FAMILY M/P 463 SALISBURY HWY,PARAFIELD GDNS SA 5107,01/04/2014,31/03/2027,-34.78978,138.61645
886,1540,AUSTRALIAN CLINICAL LABS,NIGHTCLIFF S/C TENANCY 29 159 DICK WARD DR,COCONUT GROVE NT 810,06/05/2014,05/05/2027,-12.39019,130.85116
886,1548,AUSTRALIAN CLINICAL LABS,PATH RM EAST SYDNEY DRS 102 BURTON ST,DARLINGHURST NSW 2010,04/06/2014,03/06/2027,-33.87869,151.21874
886,1552,AUSTRALIAN CLINICAL LABS,PATH STE EARLWOOD GEN PRAC FL 1 318 HOMER ST,EARLWOOD NSW 2206,01/07/2014,30/06/2027,-33.92705,151.12532
886,1558,AUSTRALIAN CLINICAL LABS,BURWOOD SPECIALIST CENTRE SE 2.0 16 MILTON ST,BURWOOD NSW 2134,25/06/2014,24/06/2027,-33.878,151.10622
886,1563,AUSTRALIAN CLINICAL LABS,PATH RM DELTA MEDICAL CTR 302A HIGH ST,SHEPPARTON VIC 3630,02/07/2014,01/07/2027,-36.3829,145.41121
886,1564,AUSTRALIAN CLINICAL LABS,PATH SE EMERTON M/C SHOP 4 127-129 POPONDETTA RD,EMERTON NSW 2770,07/07/2014,06/07/2027,-33.74521,150.81019
886,1566,AUSTRALIAN CLINICAL LABS,PATH RM OFFICER M/C SH T24 4 CARDINIA RD,OFFICER VIC 3809,14/07/2014,13/07/2027,-38.06422,145.43674
886,1568,AUSTRALIAN CLINICAL LABS,PATH SE WINDSOR FAMILY PRAC 177 GEORGE ST,WINDSOR NSW 2756,29/07/2014,28/07/2027,-33.60653,150.82056
886,1570,AUSTRALIAN CLINICAL LABS,PATH SE THE PONDS FAM M/P 165 THE PONDS BVD,THE PONDS NSW 2769,29/07/2014,28/07/2027,-33.70107,150.91295
886,1579,AUSTRALIAN CLINICAL LABS,PATH RM ABORIGINAL MED SERV G 36 TURNER ST,REDFERN NSW 2016,06/08/2014,05/08/2027,-33.89298,151.20268
886,1582,AUSTRALIAN CLINICAL LABS,ABERFOYLE PARK FAM PRAC SHOP 5 130-150 HUB DR,ABERFOYLE PARK SA 5159,14/08/2014,13/08/2027,-35.07547,138.5928
886,1588,AUSTRALIAN CLINICAL LABS,PATH ROOM ST KYRILLOS M/C 372 ANZAC PDE,KINGSFORD NSW 2032,01/09/2014,31/08/2027,-33.92005,151.22693
886,1589,AUSTRALIAN CLINICAL LABS,PATH AREA EASTBROOK M/C RM 16&17 G 112 MAIN ST,BLACKTOWN NSW 2148,29/08/2014,28/08/2027,-33.77141,150.91026
886,1590,AUSTRALIAN CLINICAL LABS,EASTBROOKE MEDICAL CENTRE 354-356 RAILWAY PDE,CARLTON NSW 2218,29/08/2014,28/08/2027,-33.96922,151.12263
886,1601,AUSTRALIAN CLINICAL LABS,U 5 8-12 COPERNICUS WAY,KEILOR DOWNS VIC 3038,02/10/2014,01/10/2027,-37.72366,144.80627
886,1614,AUSTRALIAN CLINICAL LABS,SE 102 FL 1 66 HIGH ST,RANDWICK NSW 2031,05/11/2014,04/11/2027,-33.91677,151.24037
886,1620,AUSTRALIAN CLINICAL LABS,PATH ROOM CBD DOCTORS L 10 53 QUEEN ST,MELBOURNE VIC 3000,01/12/2014,30/11/2027,-37.81754,144.96159
886,1627,AUSTRALIAN CLINICAL LABS,SWAN HILL MED CLNC PTH AREA LG 52 MACRAE ST,SWAN HILL VIC 3585,10/12/2014,09/12/2027,-35.3409,143.55778
886,1632,AUSTRALIAN CLINICAL LABS,KILDARE RD MC PATH SE 36 KILDARE RD,BLACKTOWN NSW 2148,18/12/2014,17/12/2027,-33.7692,150.90458
886,1639,AUSTRALIAN CLINICAL LABS,PATH RM WATERVALE M/C SH 18 2-14 CALDER PARK DR,TAYLORS HILL VIC 3037,20/01/2015,19/01/2028,-37.72396,144.75201
886,1642,AUSTRALIAN CLINICAL LABS,PTH RM 1&2 MEDISPRING M/C 96 BRISBANE ST,COWRA NSW 2794,16/02/2015,15/02/2027,-33.83316,148.69108
886,1647,AUSTRALIAN CLINICAL LABS,PATH RM THE MEDICAL CTR 54 CRANBOURNE RD,FRANKSTON VIC 3199,02/03/2015,01/03/2027,-38.14615,145.13333
886,1658,AUSTRALIAN CLINICAL LABS,PATH RM 2 THE TERRACE CLC 138 THE TERRACE,PORT PIRIE SA 5540,16/03/2015,15/03/2027,-33.17668,138.00353
886,1659,AUSTRALIAN CLINICAL LABS,PATH SE WARATAH MED SRVS L 1 89 DORA ST,MORISSET NSW 2264,16/03/2015,15/03/2027,-33.10856,151.48687
886,1661,AUSTRALIAN CLINICAL LABS,PTH RM 2.1 NEAL ST MED CLNC L 2 5 NEAL ST,GISBORNE VIC 3437,07/04/2015,06/04/2027,-37.48585,144.5848
886,1662,AUSTRALIAN CLINICAL LABS,RM 6 NTH S'FIELD M/P BLDG C G 16-22 GEORGE ST,NORTH STRATHFIEL NSW 2137,01/04/2015,31/03/2027,-33.86268,151.08736
886,1663,AUSTRALIAN CLINICAL LABS,PATH RM NORTHERN M/C SH 1 1568 MAIN NORTH RD,SALISBURY SOUTH SA 5106,01/04/2015,31/03/2027,-34.78326,138.65347
886,1670,AUSTRALIAN CLINICAL LABS,PATH RM 1 & 2 DUFF ST M/C 3 PEARL CT,CRANBOURNE WEST VIC 3977,09/05/2015,08/05/2027,-38.10299,145.26556
886,1677,AUSTRALIAN CLINICAL LABS,PATH RM 1 FORSYTH PARK M/C 200 FORSYTH RD,TRUGANINA VIC 3029,19/05/2015,18/05/2027,-37.85208,144.73168
886,1680,AUSTRALIAN CLINICAL LABS,THE PONDS M/D CTR  SHOP 25 L 101 RIVERBANK DR,THE PONDS NSW 2769,28/05/2015,27/05/2027,-33.70708,150.90387
886,1684,AUSTRALIAN CLINICAL LABS,SUMMERHILL MC PATH RM SHOP 18A 830 PLENTY RD,RESERVOIR VIC 3073,22/06/2015,21/06/2027,-37.725,145.02647
886,1688,AUSTRALIAN CLINICAL LABS,CASEY ALLIED HEALTH RM 8 54 KANGAN DR,BERWICK VIC 3806,29/06/2015,28/06/2027,-38.04268,145.34586
886,1689,AUSTRALIAN CLINICAL LABS,PATH RM ROCKDALE MED CTR 46 WALZ ST,ROCKDALE NSW 2216,06/07/2015,05/07/2027,-33.95151,151.13459
886,1691,AUSTRALIAN CLINICAL LABS,PATH RM GLENWOOD MC SH 5 60 GLENWOOD PARK DR,GLENWOOD NSW 2768,13/07/2015,12/07/2027,-33.73412,150.92815
886,1692,AUSTRALIAN CLINICAL LABS,PATH RMS 1&2 STANHOPE M/C SHOP 26 2 SENTRY DR,STANHOPE GARDENS NSW 2768,13/07/2015,12/07/2027,-33.71789,150.92098
886,1694,AUSTRALIAN CLINICAL LABS,TNCY 16 BAYSIDE CITY PLAZA 24-36 FAIRY ST,WARRNAMBOOL VIC 3280,17/07/2015,16/07/2027,-38.38469,142.47714
886,1695,AUSTRALIAN CLINICAL LABS,HOLDSWORTH HOUSE M/P L 3 26 COLLEGE ST,SYDNEY NSW 2000,20/07/2015,19/07/2027,-33.87624,151.21263
886,1696,AUSTRALIAN CLINICAL LABS,PATH RM GRACE MEDICAL CARE 10 BAY VILLAGE RD,BATEAU BAY NSW 2261,21/07/2015,20/07/2027,-33.3761,151.47332
886,1701,AUSTRALIAN CLINICAL LABS,PATH RM PIONEER MEDICAL CTR 1291A NORTH EAST RD,TEA TREE GULLY SA 5091,01/08/2015,31/07/2027,-34.82025,138.72019
886,1703,AUSTRALIAN CLINICAL LABS,HYDE PDE FAM MED PRAC RM 11 G 4 HYDE PDE,CAMPBELLTOWN NSW 2560,03/08/2015,02/08/2027,-34.07435,150.80487
886,1706,AUSTRALIAN CLINICAL LABS,PATH RM NEWCASTLE PVT HOSP 14 LOOKOUT RD,NEW LAMBTON HEIG NSW 2305,18/08/2015,17/08/2027,-32.92258,151.69868
886,1707,AUSTRALIAN CLINICAL LABS,PATH SE LA TROBE UNI M/C L 1 - KINGSBURY DR,BUNDOORA VIC 3083,18/08/2015,17/08/2027,-37.7194,145.04404
886,1713,AUSTRALIAN CLINICAL LABS,PATH SE NORWEST PRIV HOSP SE 14&15 11 NORBRIK DR,BELLA VISTA NSW 2153,26/08/2015,25/08/2027,-33.74529,150.95474
886,1717,AUSTRALIAN CLINICAL LABS,PATH RMS CHELSEA HGHTS M/C SHOP 4-7 205 THAMES PROM,CHELSEA HEIGHTS VIC 3196,14/09/2015,13/09/2027,-38.04517,145.13603
886,1718,AUSTRALIAN CLINICAL LABS,PATH RM UPPER FL PRO H/C 380 GRANGE RD,KIDMAN PARK SA 5025,05/10/2015,04/10/2027,-34.90639,138.52194
886,1720,AUSTRALIAN CLINICAL LABS,PATH RM SYD PREMIER M/H CTR SHOP 2 309 PITT ST,SYDNEY NSW 2000,01/10/2015,30/09/2027,-33.87377,151.20776
886,1722,AUSTRALIAN CLINICAL LABS,GOLD CROSS M/C CONS RM 3 1A GROSE ST,NORTH PARRAMATTA NSW 2151,06/10/2015,05/10/2027,-33.80657,151.00262
886,1731,AUSTRALIAN CLINICAL LABS,ADELAIDE UNICARE HIGHBURY 1009 LOWER NORTH EAST RD,HIGHBURY SA 5089,20/10/2015,19/10/2027,-34.85257,138.70619
886,1732,AUSTRALIAN CLINICAL LABS,PATH SUITE BJC HEALTH L 1 17-21 HUNTER ST,PARRAMATTA NSW 2150,09/11/2015,08/11/2027,-33.8154,150.99893
886,1733,AUSTRALIAN CLINICAL LABS,MYHEALTH MEDICAL POINT COOK 225-229 SNEYDES RD,POINT COOK VIC 3030,04/11/2015,03/11/2027,-37.89769,144.72876
886,1735,AUSTRALIAN CLINICAL LABS,PATH RM 1 JOHNSON ST CLINIC U 2 119 JOHNSON ST,MAFFRA VIC 3860,16/11/2015,15/11/2027,-37.96757,146.97663
886,1736,AUSTRALIAN CLINICAL LABS,PATH ROOM 1 MOORES RD M/C 5 MOORES RD,MONBULK VIC 3793,16/11/2015,15/11/2027,-37.87521,145.40927
886,1745,AUSTRALIAN CLINICAL LABS,MARRICKVILLE METRO M/C SHOP 92 34 VICTORIA RD,MARRICKVILLE NSW 2204,11/01/2016,10/01/2028,-33.90909,151.16293
886,1746,AUSTRALIAN CLINICAL LABS,PATH RM ASHFORD CARDIAC 50 MARLESTON AVE,ASHFORD SA 5035,18/01/2016,17/01/2028,-34.94748,138.57461
886,1748,AUSTRALIAN CLINICAL LABS,PATH ROOM WESTWOOD M/C U 3 40-44 TRAFFORD ST,ANGLE PARK SA 5010,14/01/2016,13/01/2028,-34.85899,138.55719
886,1750,AUSTRALIAN CLINICAL LABS,PATHOLOGY AREA 160 BORONIA RD,BORONIA VIC 3155,05/02/2016,04/02/2027,-37.86268,145.28208
886,1767,AUSTRALIAN CLINICAL LABS,PATH RM1 SH3 LILYDALE M/C 33-45 HUTCHINSON ST,LILYDALE VIC 3140,01/04/2016,31/03/2027,-37.76015,145.34879
886,1770,AUSTRALIAN CLINICAL LABS,PATH ROOM BLACKWOOD CLINIC 23 COROMANDEL PDE,BLACKWOOD SA 5051,26/04/2016,25/04/2027,-35.02321,138.6182
886,1773,AUSTRALIAN CLINICAL LABS,ROPES CROSSING MED PRAC SE 1 2 CENTRAL PL,ROPES CROSSING NSW 2760,26/04/2016,25/04/2027,-33.73203,150.78078
886,1774,AUSTRALIAN CLINICAL LABS,MYHEALTH SHOP 2014A L 2 RM DR8 352 PRINCES HWY,FOUNTAIN GATE VIC 3805,02/05/2016,01/05/2027,-38.02349,145.3035
886,1776,AUSTRALIAN CLINICAL LABS,PATH RM SOMERVILLE DOCTORS 127 ERAMOSA RD E,SOMERVILLE VIC 3912,02/05/2016,01/05/2027,-38.22398,145.18927
